day,location,cases,cases7,IA7,cases14,IA14
2020-11-27,Zorita,0,0,0.00,1,73.15
2020-11-27,Rosalejo,0,3,214.75,3,214.75
2020-11-27,Vegaviana,0,20,2314.81,76,8796.30
2020-11-27,Alagón del Río,0,0,0.00,0,0.00
2020-11-27,Rincón (El),0,0,0.00,0,0.00
2020-11-27,Tiétar,0,1,110.86,2,221.73
2020-11-27,Pueblonuevo de Miramontes,0,4,505.69,6,758.53
2020-11-28,Acedera,0,0,0.00,0,0.00
2020-11-28,Guadalperales (Los),0,0,0.00,1,148.15
2020-11-28,Aceuchal,0,10,183.52,21,385.39
2020-11-28,Ahillones,0,3,344.43,3,344.43
2020-11-28,Alange,0,0,0.00,1,54.11
2020-11-28,Albuera (La),0,3,147.93,9,443.79
2020-11-28,Alburquerque,1,2,38.97,4,77.94
2020-11-28,Benavente,0,0,0.00,0,0.00
2020-11-28,Casas de San Juan,0,0,0.00,0,0.00
2020-11-28,Silvestre,0,0,0.00,0,0.00
2020-11-28,Tejarejo,0,0,0.00,0,0.00
2020-11-28,Alconchel,0,0,0.00,0,0.00
2020-11-28,Alconera,0,0,0.00,0,0.00
2020-11-28,Aljucén,0,0,0.00,0,0.00
2020-11-28,Chaparrales (Los),0,0,0.00,0,0.00
2020-11-28,Almendral,0,0,0.00,1,81.17
2020-11-28,Almendralejo,3,73,221.88,133,404.24
2020-11-28,San Marcos,0,0,0.00,0,0.00
2020-11-28,Arroyo de San Serván,0,3,73.05,8,194.79
2020-11-28,Atalaya,0,0,0.00,0,0.00
2020-11-28,Azuaga,0,1,12.93,2,25.86
2020-11-28,Cardenchosa (La),0,0,0.00,0,0.00
2020-11-28,Albalá,0,0,0.00,0,0.00
2020-11-28,Alcazaba,0,1,413.22,1,413.22
2020-11-28,Alvarado,0,0,0.00,0,0.00
2020-11-28,Badajoz,13,163,128.50,385,303.51
2020-11-28,Balboa,0,0,0.00,0,0.00
2020-11-28,Bótoa,0,0,0.00,0,0.00
2020-11-28,Carboneras (Las),0,0,0.00,0,0.00
2020-11-28,Corchuela (La),0,0,0.00,0,0.00
2020-11-28,Fresnos (Los),0,0,0.00,0,0.00
2020-11-28,Gévora,0,3,121.80,6,243.61
2020-11-28,Novelda del Guadiana,0,2,216.22,2,216.22
2020-11-28,Sagrajas,0,1,174.83,5,874.13
2020-11-28,Santa Engracia,0,0,0.00,0,0.00
2020-11-28,Valdebótoa,0,0,0.00,0,0.00
2020-11-28,Villafranco del Guadiana,0,0,0.00,0,0.00
2020-11-28,Atalaya (Badajoz),0,0,0.00,0,0.00
2020-11-28,Campofrío,0,0,0.00,0,0.00
2020-11-28,Club Campo Pino,0,0,0.00,0,0.00
2020-11-28,Corazón de Jesús,0,0,0.00,0,0.00
2020-11-28,Cuartel de Sancha Brava,0,0,0.00,0,0.00
2020-11-28,Dehesilla de Calamón,0,0,0.00,0,0.00
2020-11-28,Golf Guadiana,0,0,0.00,0,0.00
2020-11-28,Manantío (El),0,0,0.00,0,0.00
2020-11-28,Montitos (Los),0,0,0.00,0,0.00
2020-11-28,Pinares (Los),0,0,0.00,0,0.00
2020-11-28,Río Caya,0,0,0.00,0,0.00
2020-11-28,Tres Arroyos,0,0,0.00,0,0.00
2020-11-28,Vaguadas (Las),0,0,0.00,0,0.00
2020-11-28,Cerro Gordo,0,0,0.00,0,0.00
2020-11-28,Pilara (La),0,0,0.00,0,0.00
2020-11-28,Barcarrota,0,1,28.49,3,85.47
2020-11-28,Baterno,0,0,0.00,0,0.00
2020-11-28,Benquerencia de la Serena,0,0,0.00,0,0.00
2020-11-28,Helechal,0,2,632.91,2,632.91
2020-11-28,Nava (La),0,0,0.00,0,0.00
2020-11-28,Puerto Hurraco,0,0,0.00,0,0.00
2020-11-28,Puerto Mejoral,0,0,0.00,0,0.00
2020-11-28,Berlanga,0,0,0.00,0,0.00
2020-11-28,Bienvenida,0,2,95.83,2,95.83
2020-11-28,Bodonal de la Sierra,0,0,0.00,0,0.00
2020-11-28,Burguillos del Cerro,0,0,0.00,5,163.56
2020-11-28,Almorchón,0,0,0.00,0,0.00
2020-11-28,Cabeza del Buey,0,1,20.79,2,41.57
2020-11-28,Cabeza la Vaca,0,0,0.00,0,0.00
2020-11-28,Calamonte,0,1,16.23,8,129.83
2020-11-28,Calera de León,0,0,0.00,0,0.00
2020-11-28,Calzadilla de los Barros,0,0,0.00,0,0.00
2020-11-28,Campanario,0,0,0.00,0,0.00
2020-11-28,Guarda (La),0,0,0.00,0,0.00
2020-11-28,Campillo de Llerena,0,3,220.59,4,294.12
2020-11-28,Capilla,0,0,0.00,0,0.00
2020-11-28,Carmonita,0,0,0.00,1,185.19
2020-11-28,Carrascalejo (El),0,0,0.00,0,0.00
2020-11-28,Cancho Gordo,0,0,-1.00,0,-1.00
2020-11-28,Casas de Don Pedro,0,0,0.00,0,0.00
2020-11-28,Casas de Reina,0,0,0.00,0,0.00
2020-11-28,Castilblanco,0,0,0.00,0,0.00
2020-11-28,Castuera,1,23,391.76,34,579.12
2020-11-28,Pantano del Zújar,0,0,0.00,0,0.00
2020-11-28,Bacoco,0,0,0.00,0,0.00
2020-11-28,Codosera (La),0,2,123.69,4,247.37
2020-11-28,Marco (El),0,0,0.00,0,0.00
2020-11-28,Rabaza (La),0,0,0.00,0,0.00
2020-11-28,Tojera (La),0,0,0.00,0,0.00
2020-11-28,Varse (La),0,0,0.00,0,0.00
2020-11-28,Vega (La),0,0,0.00,0,0.00
2020-11-28,Cordobilla de Lácara,0,0,0.00,0,0.00
2020-11-28,Coronada (La),0,0,0.00,0,0.00
2020-11-28,Corte de Peleas,0,0,0.00,0,0.00
2020-11-28,Cortijo del Cura,0,0,0.00,0,0.00
2020-11-28,Cristina,0,0,0.00,1,181.16
2020-11-28,Cheles,0,0,0.00,0,0.00
2020-11-28,Don Álvaro,0,0,0.00,0,0.00
2020-11-28,Conquista del Guadiana,0,0,0.00,0,0.00
2020-11-28,Don Benito,1,31,93.93,98,296.93
2020-11-28,Gargáligas,0,2,379.51,3,569.26
2020-11-28,Hernán Cortés,0,0,0.00,0,0.00
2020-11-28,Ruecas,0,0,0.00,0,0.00
2020-11-28,Torviscal (El),0,0,0.00,0,0.00
2020-11-28,Valdehornillos,0,0,0.00,0,0.00
2020-11-28,Vivares,0,0,0.00,0,0.00
2020-11-28,Entrín Alto,0,0,0.00,0,0.00
2020-11-28,Entrín Bajo,0,1,187.97,1,187.97
2020-11-28,Esparragalejo,0,0,0.00,3,205.20
2020-11-28,Esparragosa de la Serena,0,0,0.00,0,0.00
2020-11-28,Esparragosa de Lares,0,0,0.00,0,0.00
2020-11-28,Galizuela,0,0,0.00,0,0.00
2020-11-28,Feria,0,0,0.00,0,0.00
2020-11-28,Fregenal de la Sierra,0,0,0.00,0,0.00
2020-11-28,Fuenlabrada de los Montes,0,0,0.00,2,108.40
2020-11-28,Fuente de Cantos,0,13,275.37,22,466.00
2020-11-28,Estación,0,0,0.00,0,0.00
2020-11-28,Fuente del Arco,0,0,0.00,0,0.00
2020-11-28,Valdecigueñas,0,0,0.00,0,0.00
2020-11-28,Fuente del Maestre,0,1,14.83,4,59.32
2020-11-28,Fuentes de León,0,0,0.00,7,304.08
2020-11-28,Garbayuela,0,0,0.00,0,0.00
2020-11-28,Garlitos,0,0,0.00,0,0.00
2020-11-28,Garrovilla (La),1,3,127.88,4,170.50
2020-11-28,Granja de Torrehermosa,1,1,49.75,3,149.25
2020-11-28,Rubios (Los),0,0,0.00,0,0.00
2020-11-28,Guareña,0,3,45.55,19,288.49
2020-11-28,Torrefresneda,0,0,0.00,1,264.55
2020-11-28,Haba (La),0,0,0.00,2,160.90
2020-11-28,Bohonal,0,0,0.00,0,0.00
2020-11-28,Helechosa de los Montes,0,0,0.00,0,0.00
2020-11-28,Herrera del Duque,0,0,0.00,0,0.00
2020-11-28,Peloche,0,0,0.00,0,0.00
2020-11-28,Higuera de la Serena,0,1,105.49,2,210.97
2020-11-28,Higuera de Llerena,0,0,0.00,1,296.74
2020-11-28,Rubiales,0,0,0.00,0,0.00
2020-11-28,Higuera de Vargas,0,1,51.15,1,51.15
2020-11-28,Higuera la Real,0,1,44.39,1,44.39
2020-11-28,Hinojosa del Valle,0,1,207.04,2,414.08
2020-11-28,Hornachos,0,0,0.00,0,0.00
2020-11-28,Bazana (La),0,0,0.00,3,874.64
2020-11-28,Brovales,0,0,0.00,0,0.00
2020-11-28,Jerez de los Caballeros,2,4,48.20,19,228.97
2020-11-28,Valuengo,0,0,0.00,0,0.00
2020-11-28,Lapa (La),0,0,0.00,0,0.00
2020-11-28,Guadajira,0,0,0.00,0,0.00
2020-11-28,Lobón,1,4,179.21,7,313.62
2020-11-28,Llera,0,0,0.00,0,0.00
2020-11-28,Llerena,0,2,34.46,8,137.84
2020-11-28,Magacela,0,0,0.00,1,188.68
2020-11-28,Maguilla,0,0,0.00,0,0.00
2020-11-28,Malcocinado,0,0,0.00,0,0.00
2020-11-28,Malpartida de la Serena,0,0,0.00,0,0.00
2020-11-28,Manchita,0,0,0.00,2,261.44
2020-11-28,Medellín,0,0,0.00,1,51.68
2020-11-28,Yelbes,0,0,0.00,0,0.00
2020-11-28,Medina de Las Torres,0,0,0.00,7,591.22
2020-11-28,Mengabril,0,1,210.53,2,421.05
2020-11-28,Campomanes,0,0,0.00,0,0.00
2020-11-28,Estación de Aljucén,0,0,0.00,0,0.00
2020-11-28,Estación de El Carrascalejo,0,0,0.00,0,0.00
2020-11-28,Mérida,3,80,136.46,140,238.80
2020-11-28,Carrión,0,0,0.00,0,0.00
2020-11-28,Miralrío,0,0,0.00,0,0.00
2020-11-28,Prado (El),0,0,0.00,0,0.00
2020-11-28,Proserpina,0,0,0.00,0,0.00
2020-11-28,Psiquiátrico,0,0,0.00,0,0.00
2020-11-28,Virgen de la Luz,0,0,0.00,0,0.00
2020-11-28,Vivero (El),0,0,0.00,0,0.00
2020-11-28,Mirandilla,0,0,0.00,0,0.00
2020-11-28,Monesterio,1,8,189.30,24,567.91
2020-11-28,Montemolín,0,0,0.00,0,0.00
2020-11-28,Pallarés,0,0,0.00,1,263.85
2020-11-28,Santa María de Nava,0,0,0.00,0,0.00
2020-11-28,Monterrubio de la Serena,0,9,379.43,11,463.74
2020-11-28,Barbaño,0,2,303.95,5,759.88
2020-11-28,Lácara,0,0,0.00,0,0.00
2020-11-28,Montijo,2,21,144.12,40,274.52
2020-11-28,Morera (La),0,0,0.00,0,0.00
2020-11-28,Nava de Santiago (La),0,3,321.89,8,858.37
2020-11-28,Navalvillar de Pela,2,6,152.21,8,202.94
2020-11-28,Obando,0,0,0.00,2,956.94
2020-11-28,Vegas Altas,0,0,0.00,0,0.00
2020-11-28,Nogales,0,0,0.00,3,460.12
2020-11-28,Oliva de la Frontera,0,2,38.93,4,77.87
2020-11-28,Abejarones de Arriba Y Abajo,0,0,-1.00,0,-1.00
2020-11-28,Campo Ameno,0,0,-1.00,0,-1.00
2020-11-28,Osa Y Navas (La),0,0,-1.00,0,-1.00
2020-11-28,Garza (La),0,0,0.00,0,0.00
2020-11-28,Oliva de Mérida,0,0,0.00,0,0.00
2020-11-28,Zapatera (La),0,0,0.00,0,0.00
2020-11-28,Olivenza,1,5,49.41,15,148.24
2020-11-28,San Benito de la Contienda,0,0,0.00,0,0.00
2020-11-28,San Francisco de Olivenza,0,0,0.00,0,0.00
2020-11-28,San Jorge de Alor,0,0,0.00,0,0.00
2020-11-28,San Rafael de Olivenza,0,0,0.00,0,0.00
2020-11-28,Santo Domingo,0,0,0.00,0,0.00
2020-11-28,Villarreal,0,0,0.00,0,0.00
2020-11-28,Orellana de la Sierra,0,0,0.00,0,0.00
2020-11-28,Orellana la Vieja,0,1,37.13,1,37.13
2020-11-28,Palomas,0,0,0.00,0,0.00
2020-11-28,Parra (La),0,1,74.29,1,74.29
2020-11-28,Peñalsordo,0,0,0.00,0,0.00
2020-11-28,Peraleda del Zaucejo,0,0,0.00,0,0.00
2020-11-28,Puebla de Alcocer,0,0,0.00,1,84.46
2020-11-28,Puebla de la Calzada,2,3,51.33,8,136.87
2020-11-28,Puebla de la Reina,0,0,0.00,0,0.00
2020-11-28,Puebla del Maestre,1,1,145.99,2,291.97
2020-11-28,Puebla del Prior,0,0,0.00,0,0.00
2020-11-28,Puebla de Obando,0,2,108.93,2,108.93
2020-11-28,Puebla de Sancho Pérez,0,9,334.45,25,929.02
2020-11-28,Raposo (El),0,0,0.00,0,0.00
2020-11-28,Quintana de la Serena,1,3,65.26,3,65.26
2020-11-28,Reina,0,0,0.00,0,0.00
2020-11-28,Rena,0,0,0.00,0,0.00
2020-11-28,Retamal de Llerena,0,0,0.00,2,451.47
2020-11-28,Ribera del Fresno,0,0,0.00,1,29.87
2020-11-28,Risco,0,0,0.00,0,0.00
2020-11-28,Roca de la Sierra (La),0,3,204.92,4,273.22
2020-11-28,Salvaleón,0,0,0.00,1,56.98
2020-11-28,Salvatierra de los Barros,0,0,0.00,1,60.79
2020-11-28,Sancti-Spíritus,0,0,0.00,0,0.00
2020-11-28,San Pedro de Mérida,1,1,118.62,1,118.62
2020-11-28,Santa Amalia,0,7,174.09,12,298.43
2020-11-28,Santa Marta,1,1,24.26,10,242.60
2020-11-28,Santos de Maimona (Los),1,8,98.88,28,346.06
2020-11-28,Dehesa Mayorga,0,0,0.00,0,0.00
2020-11-28,Dehesa Piedrabuena,0,0,0.00,0,0.00
2020-11-28,San Vicente de Alcántara,0,2,37.36,14,261.49
2020-11-28,Segura de León,0,0,0.00,2,105.88
2020-11-28,Siruela,0,0,0.00,0,0.00
2020-11-28,Cortegana,0,0,0.00,0,0.00
2020-11-28,Retamal,0,0,0.00,0,0.00
2020-11-28,Solana de los Barros,0,2,102.72,4,205.44
2020-11-28,Puerto Peña,0,0,0.00,0,0.00
2020-11-28,Talarrubias,0,0,0.00,4,118.24
2020-11-28,Talavera la Real,0,8,150.55,16,301.09
2020-11-28,Táliga,0,0,0.00,0,0.00
2020-11-28,Tamurejo,0,0,0.00,0,0.00
2020-11-28,Torre de Miguel Sesmero,0,0,0.00,0,0.00
2020-11-28,Torremayor,0,0,0.00,0,0.00
2020-11-28,Torremejía,0,4,177.78,10,444.44
2020-11-28,Trasierra,0,0,0.00,0,0.00
2020-11-28,Trujillanos,0,0,0.00,5,360.49
2020-11-28,Usagre,0,0,0.00,0,0.00
2020-11-28,Raposo (El),0,0,0.00,0,0.00
2020-11-28,Poblado A.E.T.E.A.,0,0,0.00,0,0.00
2020-11-28,Poblado C.N.V.,0,0,0.00,0,0.00
2020-11-28,Valdecaballeros,0,0,0.00,0,0.00
2020-11-28,Valdetorres,0,1,85.25,1,85.25
2020-11-28,Valencia de Las Torres,0,0,0.00,0,0.00
2020-11-28,Valencia del Mombuey,0,0,0.00,0,0.00
2020-11-28,Nuestra Señora del Valle,0,0,-1.00,0,-1.00
2020-11-28,Valencia del Ventoso,0,2,101.37,4,202.74
2020-11-28,Valverde de Burguillos,0,0,0.00,0,0.00
2020-11-28,Valverde de Leganés,0,3,72.13,8,192.35
2020-11-28,Valverde de Llerena,0,0,0.00,0,0.00
2020-11-28,Valverde de Mérida,0,1,94.79,1,94.79
2020-11-28,Valle de la Serena,2,2,167.93,2,167.93
2020-11-28,Valle de Matamoros,0,0,0.00,0,0.00
2020-11-28,Valle de Santa Ana,0,0,0.00,0,0.00
2020-11-28,Villafranca de los Barros,0,12,93.49,35,272.69
2020-11-28,Villagarcía de la Torre,0,0,0.00,3,330.76
2020-11-28,Villagonzalo,1,1,81.04,17,1377.63
2020-11-28,Villalba de los Barros,0,1,67.70,5,338.52
2020-11-28,Casas del Castillo de la Encomienda,0,0,0.00,0,0.00
2020-11-28,Encomienda O C.Y.C.A.,0,0,0.00,0,0.00
2020-11-28,Entrerríos,0,0,0.00,0,0.00
2020-11-28,Valdivia,0,0,0.00,5,288.52
2020-11-28,Villanueva de la Serena,0,24,107.80,37,166.20
2020-11-28,Zurbarán,0,1,114.29,3,342.86
2020-11-28,Villanueva del Fresno,0,1,29.44,3,88.31
2020-11-28,Villar del Rey,0,5,236.18,5,236.18
2020-11-28,Palazuelo,0,0,0.00,0,0.00
2020-11-28,Puebla de Alcollarín,0,0,0.00,0,0.00
2020-11-28,Villar de Rena,0,0,0.00,0,0.00
2020-11-28,Villarta de los Montes,0,0,0.00,0,0.00
2020-11-28,Buen Suceso,0,0,0.00,0,0.00
2020-11-28,Cabrahíga,0,0,0.00,0,0.00
2020-11-28,Huerta Plata,0,0,0.00,0,0.00
2020-11-28,Palomar Navas,0,0,0.00,0,0.00
2020-11-28,Zafra,0,13,78.28,40,240.85
2020-11-28,Zahínos,1,1,35.68,4,142.70
2020-11-28,San Cristóbal de Zalamea,0,0,0.00,0,0.00
2020-11-28,Zalamea de la Serena,0,3,85.45,3,85.45
2020-11-28,Zarza-Capilla,0,0,0.00,0,0.00
2020-11-28,Zarza (La),0,3,86.41,4,115.21
2020-11-28,Valdelacalzada,0,0,0.00,0,0.00
2020-11-28,Pueblonuevo del Guadiana,3,5,247.40,7,346.36
2020-11-28,Guadiana,1,5,201.21,6,241.45
2020-11-28,Abadía,0,0,0.00,0,0.00
2020-11-28,Abertura,0,0,0.00,0,0.00
2020-11-28,Acebo,0,0,0.00,0,0.00
2020-11-28,Acehúche,0,0,0.00,0,0.00
2020-11-28,Aceituna,0,0,0.00,0,0.00
2020-11-28,Ahigal,0,0,0.00,1,72.89
2020-11-28,Albalá,0,0,0.00,0,0.00
2020-11-28,Alcántara,0,0,0.00,1,70.13
2020-11-28,Estorninos,0,0,0.00,0,0.00
2020-11-28,Poblado de Iberdrola,0,0,0.00,0,0.00
2020-11-28,Alcollarín,0,0,0.00,0,0.00
2020-11-28,Alcuéscar,1,2,77.13,2,77.13
2020-11-28,Aldeacentenera,0,0,0.00,0,0.00
2020-11-28,Aldea del Cano,0,0,0.00,0,0.00
2020-11-28,Aldea del Obispo (La),0,0,0.00,0,0.00
2020-11-28,Aldeanueva de la Vera,0,1,48.40,1,48.40
2020-11-28,Aldeanueva del Camino,0,0,0.00,0,0.00
2020-11-28,Aldehuela de Jerte,0,0,0.00,0,0.00
2020-11-28,Alía,0,0,0.00,0,0.00
2020-11-28,Calera (La),0,0,0.00,0,0.00
2020-11-28,Guadisa,0,0,-1.00,0,-1.00
2020-11-28,Pantano de Cíjara,0,0,0.00,0,0.00
2020-11-28,Puerto del Rey,0,0,0.00,0,0.00
2020-11-28,Aliseda,0,0,0.00,4,217.98
2020-11-28,Almaraz,0,1,57.34,1,57.34
2020-11-28,Almoharín,0,4,220.87,16,883.49
2020-11-28,Arroyo de la Luz,0,8,137.67,19,326.97
2020-11-28,Arroyomolinos de la Vera,0,0,0.00,0,0.00
2020-11-28,Arroyomolinos,0,0,0.00,0,0.00
2020-11-28,Baños de Montemayor,0,3,395.26,4,527.01
2020-11-28,Barrado,0,0,0.00,0,0.00
2020-11-28,Belvís de Monroy,0,4,985.22,5,1231.53
2020-11-28,Casas de Belvís,0,0,0.00,0,0.00
2020-11-28,Benquerencia,0,0,0.00,0,0.00
2020-11-28,Berrocalejo,0,0,0.00,0,0.00
2020-11-28,Berzocana,0,0,0.00,0,0.00
2020-11-28,Bohonal de Ibor,0,31,6200.00,56,11200.00
2020-11-28,Botija,0,1,571.43,2,1142.86
2020-11-28,Brozas,0,0,0.00,2,109.53
2020-11-28,Cabañas del Castillo,0,0,0.00,0,0.00
2020-11-28,Retamosa,0,0,0.00,0,0.00
2020-11-28,Roturas,0,0,0.00,0,0.00
2020-11-28,Solana,0,0,0.00,0,0.00
2020-11-28,Cabezabellosa,0,0,0.00,0,0.00
2020-11-28,Cabezuela del Valle,0,0,0.00,5,227.89
2020-11-28,Cabrero,0,0,0.00,0,0.00
2020-11-28,Cáceres,4,104,109.01,240,251.57
2020-11-28,Estación de Arroyo-Malpartida,0,0,0.00,0,0.00
2020-11-28,Rincón de Ballesteros,0,0,0.00,0,0.00
2020-11-28,Valdesalor,0,0,0.00,1,182.15
2020-11-28,Cachorrilla,0,2,2439.02,2,2439.02
2020-11-28,Cadalso,0,0,0.00,0,0.00
2020-11-28,Calzadilla,0,0,0.00,0,0.00
2020-11-28,Arrolobos,0,0,0.00,0,0.00
2020-11-28,Cambrón,0,0,0.00,1,4545.45
2020-11-28,Cambroncino,0,0,0.00,0,0.00
2020-11-28,Caminomorisco,0,0,0.00,2,273.60
2020-11-28,Dehesilla,0,0,0.00,0,0.00
2020-11-28,Huerta,0,0,0.00,0,0.00
2020-11-28,Riomalo de Abajo,0,0,0.00,0,0.00
2020-11-28,Campillo de Deleitosa,0,0,0.00,1,1265.82
2020-11-28,Campo Lugar,0,0,0.00,0,0.00
2020-11-28,Pizarro,0,0,0.00,0,0.00
2020-11-28,Cañamero,0,1,61.96,1,61.96
2020-11-28,Cañaveral,0,0,0.00,0,0.00
2020-11-28,Estación (La),0,0,0.00,0,0.00
2020-11-28,Grimaldo,0,0,0.00,3,3896.10
2020-11-28,Carbajo,0,0,0.00,0,0.00
2020-11-28,Carcaboso,0,0,0.00,0,0.00
2020-11-28,Valderrosa,0,0,0.00,0,0.00
2020-11-28,Carrascalejo,0,0,0.00,0,0.00
2020-11-28,Casar de Cáceres,0,0,0.00,0,0.00
2020-11-28,Perala (La),0,0,0.00,0,0.00
2020-11-28,Azabal,0,1,353.36,1,353.36
2020-11-28,Casar de Palomero,0,0,0.00,0,0.00
2020-11-28,Pedro-Muñoz,0,0,0.00,0,0.00
2020-11-28,Rivera Oveja,0,0,0.00,0,0.00
2020-11-28,Carabusino,0,0,0.00,0,0.00
2020-11-28,Casarrubia,0,0,0.00,0,0.00
2020-11-28,Casares de Las Hurdes,0,0,0.00,0,0.00
2020-11-28,Heras,0,0,0.00,0,0.00
2020-11-28,Huetre (La),0,0,0.00,0,0.00
2020-11-28,Robledo,0,0,0.00,0,0.00
2020-11-28,Casas de Don Antonio,0,0,0.00,0,0.00
2020-11-28,Casas de Don Gómez,0,0,0.00,1,346.02
2020-11-28,Casas del Castañar,0,0,0.00,0,0.00
2020-11-28,Casas del Monte,0,0,0.00,0,0.00
2020-11-28,Casas de Millán,0,0,0.00,1,176.37
2020-11-28,Casas de Miravete,0,0,0.00,0,0.00
2020-11-28,Baldío,0,0,0.00,0,0.00
2020-11-28,Casatejada,0,6,448.43,8,597.91
2020-11-28,Casillas de Coria,0,0,0.00,0,0.00
2020-11-28,Castañar de Ibor,0,1,94.88,2,189.75
2020-11-28,Ceclavín,0,0,0.00,0,0.00
2020-11-28,Cedillo,0,0,0.00,0,0.00
2020-11-28,Cerezo,0,0,0.00,0,0.00
2020-11-28,Cilleros,0,0,0.00,0,0.00
2020-11-28,Parrera,0,0,-1.00,0,-1.00
2020-11-28,Collado,0,0,0.00,0,0.00
2020-11-28,Vega de Mesillas,0,0,0.00,0,0.00
2020-11-28,Conquista de la Sierra,0,0,0.00,0,0.00
2020-11-28,Coria,1,11,96.05,21,183.37
2020-11-28,Puebla de Argeme,0,0,0.00,0,0.00
2020-11-28,Rincón del Obispo,0,0,0.00,0,0.00
2020-11-28,Cuacos de Yuste,0,0,0.00,0,0.00
2020-11-28,Cumbre (La),0,0,0.00,0,0.00
2020-11-28,Deleitosa,0,0,0.00,0,0.00
2020-11-28,Descargamaría,0,0,0.00,0,0.00
2020-11-28,Eljas,0,0,0.00,0,0.00
2020-11-28,Soto (El),0,0,0.00,0,0.00
2020-11-28,Escurial,0,2,233.92,8,935.67
2020-11-28,Fresnedoso de Ibor,0,0,0.00,3,1119.40
2020-11-28,Avarientos,0,0,0.00,0,0.00
2020-11-28,Fuente del Sapo,0,0,-1.00,0,-1.00
2020-11-28,Galisteo,0,2,222.72,3,334.08
2020-11-28,Sartalejo,0,0,0.00,0,0.00
2020-11-28,Viñuelas,0,0,0.00,0,0.00
2020-11-28,Jarilla del Sur,0,0,-1.00,0,-1.00
2020-11-28,Garciaz,0,5,705.22,5,705.22
2020-11-28,Garganta (La),0,0,0.00,0,0.00
2020-11-28,Garganta la Olla,0,1,104.49,2,208.99
2020-11-28,Gargantilla,0,0,0.00,0,0.00
2020-11-28,Gargüera,0,0,0.00,0,0.00
2020-11-28,Garrovillas de Alconétar,0,0,0.00,0,0.00
2020-11-28,Garvín de la Jara,0,0,0.00,0,0.00
2020-11-28,Gata,0,0,0.00,0,0.00
2020-11-28,Moheda (La),0,0,0.00,0,0.00
2020-11-28,Gordo (El),0,0,0.00,0,0.00
2020-11-28,Granja (La),0,2,609.76,4,1219.51
2020-11-28,Guadalupe,0,0,0.00,0,0.00
2020-11-28,Guijo de Coria,0,0,0.00,0,0.00
2020-11-28,Batán (El),0,0,0.00,0,0.00
2020-11-28,Guijo de Galisteo,0,0,0.00,0,0.00
2020-11-28,Valrío,0,0,0.00,0,0.00
2020-11-28,Guijo de Granadilla,0,0,0.00,0,0.00
2020-11-28,Pantano de Gabriel Y Galán,0,0,-1.00,0,-1.00
2020-11-28,Guijo de Santa Bárbara,0,0,0.00,1,258.40
2020-11-28,Herguijuela,0,0,0.00,0,0.00
2020-11-28,Hernán-Pérez,0,0,0.00,0,0.00
2020-11-28,Herrera de Alcántara,0,0,0.00,0,0.00
2020-11-28,Herreruela,0,0,0.00,0,0.00
2020-11-28,Hervás,0,1,25.15,2,50.30
2020-11-28,Higuera,0,0,0.00,0,0.00
2020-11-28,Hinojal,0,0,0.00,0,0.00
2020-11-28,Holguera,0,0,0.00,1,156.01
2020-11-28,Hoyos,0,0,0.00,0,0.00
2020-11-28,Huélaga,0,0,0.00,0,0.00
2020-11-28,Ibahernando,0,0,0.00,3,551.47
2020-11-28,Jaraicejo,0,0,0.00,0,0.00
2020-11-28,Jaraíz de la Vera,1,12,185.24,20,308.74
2020-11-28,Jarandilla de la Vera,0,1,35.36,2,70.72
2020-11-28,Jarilla,0,0,0.00,0,0.00
2020-11-28,Jerte,1,1,79.30,2,158.60
2020-11-28,Cabezo,0,0,0.00,0,0.00
2020-11-28,Ladrillar,0,0,0.00,0,0.00
2020-11-28,Mestas (Las),0,0,0.00,0,0.00
2020-11-28,Riomalo de Arriba,0,0,0.00,0,0.00
2020-11-28,Logrosán,0,3,150.45,4,200.60
2020-11-28,Losar de la Vera,0,2,74.10,14,518.71
2020-11-28,Madrigal de la Vera,0,1,63.33,1,63.33
2020-11-28,Madrigalejo,0,0,0.00,1,57.11
2020-11-28,Madroñera,0,0,0.00,4,157.92
2020-11-28,Majadas,0,2,151.17,3,226.76
2020-11-28,Malpartida de Cáceres,0,1,24.26,3,72.78
2020-11-28,Bazagona (La),0,0,0.00,0,0.00
2020-11-28,Haza de la Concepción,0,0,0.00,0,0.00
2020-11-28,Malpartida de Plasencia,0,3,66.21,5,110.35
2020-11-28,Palazuelo-Empalme,0,0,0.00,0,0.00
2020-11-28,Pantano de Navabuena,0,0,0.00,0,0.00
2020-11-28,Urdimalas,0,0,0.00,0,0.00
2020-11-28,Marchagaz,0,0,0.00,0,0.00
2020-11-28,Mata de Alcántara,0,0,0.00,0,0.00
2020-11-28,Membrío,0,0,0.00,0,0.00
2020-11-28,Mesas de Ibor,0,0,0.00,0,0.00
2020-11-28,Alonso de Ojeda,0,0,0.00,2,623.05
2020-11-28,Casar de Miajadas,0,0,0.00,0,0.00
2020-11-28,Miajadas,2,15,166.59,31,344.29
2020-11-28,Millanes,0,1,403.23,1,403.23
2020-11-28,Mirabel,0,0,0.00,1,151.52
2020-11-28,Mohedas de Granadilla,0,0,0.00,3,358.85
2020-11-28,Monroy,0,0,0.00,0,0.00
2020-11-28,Montánchez,0,0,0.00,2,118.91
2020-11-28,Atalaya,0,0,-1.00,0,-1.00
2020-11-28,Montehermoso,0,0,0.00,9,156.85
